url,type
ubu.com/film/sharits.html,benign
http://mic.com/articles/109600/this-is-the-empowering-super-bowl-ad-every-sports-fan-needs-to-see,benign
sportsillustrated.cnn.com/2011/basketball/ncaa/11/02/Baylor.preview/index.html,benign
pdfstack.info/h/hart-rosemount-268-manual-pdf.html,benign
tower.com/amongst-women-tony-doyle-dvd/wapi/111976484,benign
http://www.kdw-nettetal.de/index.php/archiv/95-schlosshof-konzert-2012.html,defacement
online.citi.com.zijkwmwpvc.ignition3.tv,phishing
http://www.myservicecompany.de/wir-unterstuetzen,defacement
http://www.immoverw.de/index.php/netzwerk/4-netzwerk/1-stapelfeldt-zweschper-krumb-rechtsanwaelte-partnerschaft,defacement
wildwestdays.info/,benign
http://huaruisolar.com.cn/js/?ref=http://kkeolnaus.battle.net/d3/en/index,phishing
onlineworldofwrestling.com/profiles/r/rick-martel.html,benign
espn.go.com/espnw/news-opinion/6557486/renel-brooks-moon-san-francisco-giants-announcer-bay-area-fixture,benign
fleersticker.blogspot.com/2008/03/fleer-baseball-cloth-patches-montreal.html,benign
danielhuezo.com/,benign
museumstuff.com/learn/topics/KFKF-FM,benign
universalscreening.net/,benign
theskopelosproject.com/trees/tree_polizos.html,benign
museedeshospitalieres.qc.ca/english.html,benign
http://adventure-nicaragua.net/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2FkdmVudHVyZS1uaWNhcmFndWEubmV0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTk4Omdlb2dyYXBoeS1hbmQtY2xpbWF0ZSZjYXRpZD00NjpuaWNhcmFndWEtaW5mbyZJdGVtaWQ9NjI=,defacement
douglas-boyer.memory-of.com/,benign
youtube.com/watch?v=7ba9Y6YWyCk,benign
vvdailypress.com/articles/ferrarese-30482-don-victorville.html,benign
imdb.com/name/nm0001634/filmoseries,benign
answers.com/topic/george-carlin,benign
arbitrationmediationcaliforniaorangecountysandiegolosangeles.com/,benign
homepages.rootsweb.ancestry.com/~jeanette/p00000hi.htm,benign
amazon.com/Vitiligo-Tech-Presents-Krizz-Kaliko/dp/B00171NZFS,benign
huffingtonpost.com/2010/06/17/tony-hayward-testimony-video_n_616690.html,benign
en.wikipedia.org/wiki/The_Very_Best_of_Macy_Gray,benign
youjizz.com/videos/jessica-bangkok---take-home-nurse-118321.html,benign
http://www.divanomoveis.com.br/Produtos/default.asp?opc=4&ops=8,defacement
connect.in.com/max-baer-jr/images-max-baer-jr-s-fight-to-get-his-beverly-hillbillies-casino-approved-in--1-527483273905.html,benign
uk.answers.yahoo.com/question/index?qid=20091127110137AApHT7N,benign
alexa.com/siteinfo/pep.ph,benign
pitch.com/kansascity/ArticleArchives?tag=Kansas%20City%20University%20of%20Medicine%20and%20Biosciences,benign
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=162815,benign
http://udn.com/news/story/7002/840880-2015%E5%AD%A3%E5%BE%8C%E8%B3%BD%E5%B0%8D%E6%88%B0%E8%A1%A8%E2%94%80%E8%A5%BF%E5%8D%80,benign
fjc.gov/servlet/nAsearch?lname=H,benign
koreanfilm.org/kfilm09.html,benign
http://www.zibae.ir/index.php?option=com_content&view=article&id=650:1391-11-08-06-28-32&catid=12:1389-09-29-07-43-30,defacement
http://www.axelschweizer.de/links/2-links-zu-befreundeten-websites/6-music-4-haiti.html,defacement
http://explosaodepremiosonline.de.pn/,phishing
http://www.tirionklasse.nl/home/112-sneekweek-2012-komt-aan-voor-de-tirionklasse.html,defacement
nzherald.co.nz/crime/news/article.cfm?c_id=30&objectid=10757482,benign
hotfrog.com/Products/Fishing/Regions/Cook-MN,benign
pcpa.com/events/event.php?run=1229,benign
yidio.com/movie/falling+for+grace/26486,benign
http://www.eca.edu.au/abouteca/faq/index.html?page_id=199,defacement
http://www.bessels.com/projecten/industrie/0840-wittenburg-machinefabriek-zeewolde.html,defacement
education.careers.org/colleges/178518/missouri/kansas-city/nazarene-theological-seminary,benign
achromatdesign.com,phishing
youtube.com/watch?v=KZ2cwMZJuTc,benign
pryorchoir.com/,benign
answers.com/topic/1951,benign
reformedvoices.com/2008/07/begg-on-hyper-calvinism.html,benign
http://www.wsnc.org.au/component/jcalpro/view/1344,defacement
youtube.com/watch?v=v0jCm5mVZko,benign
http://buzzfil.net/article/5686/photo-look/les-maisons-clou-de-la-chine-qui-creent-des-paniques-chez-les-promoteurs-9.html?href=inner_website,benign
boricuaboxing.com/star-power-mayweather-vs-ortiz-final-press-conference-livestream-345-pm-et-1245-pm-pt/,benign
allstarpics.net/pic-gallery/larry-storch-pics.htm,benign
4shared.com/file/9MITGMzJ/LAAZ_ROCKIT_-_Nothings_Sacred_.html,benign
archiver.rootsweb.ancestry.com/th/read/CALDWELL/1998-05/0895257947,benign
facebook.com/people/Corey-Crawford/1360455135,benign
lessonplanet.com/search?keywords=chimp&media=worksheets,benign
http://cignetfund.com/index.php/market-overview?tmpl=component&print=1&page=,defacement
tvguide.com/celebrities/sally-struthers/photos/173599,benign
https://medium.com/cuepoint/paid-streaming-s-biggest-competitor-is-free-youtube-9f2772333532,benign
sec.daten-ueberpruefungsservice.net,phishing
canadapoker.com/la-serie-royale-de-poker-at-casino-de-montreal/,benign
facebook.com/JacquesFX.Godbout,benign
cahighways.org/state.html,benign
imdb.com/title/tt0417791/,benign
iqrealestate.com/AgentListing.cfm/Agentsin/Wisconsin/City/Fort-Atkinson.html,benign
http://www.applausemovie.com/crew,defacement
people.famouswhy.com/mario_larocque/,benign
duckduckgo.com/1/c/Digital_low-power_stations,benign
marketplace-je.livejournal.com/,benign
senate.ca.gov/,benign
http://pitchfork.com/features/rising/9627-never-scared-the-fearless-footwork-of-jlin/,benign
http://superuser.com/questions/688882/how-to-test-if-a-variable-is-equal-to-a-number-in-shell,benign
doubletnation.com/2011/10/21/2505937/keys-to-the-game-texas-tech-vs-oklahoma,benign
absoluteastronomy.com/topics/Order_of_the_Crown_(Belgium),benign
http://sever-gorod.ru/index.php/2010-08-04-17-09-58/4-izdan/7-2010-08-04-17-16-36,defacement
sakarta.ga,phishing
http://www.belmontbaptistchurch.com/welcome-visitors/print-2,defacement
facebook.com/people/Daniel-Robbins/560167381,benign
roadandtrack.com/racing/motorsports/peak-antifreeze-indy-300,benign
http://itport.com.ua/technologii/zvonok-v-tri-oborota,defacement
funkhouserformayor.blogspot.com/,benign
http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=110&Itemid=169,defacement
comicvine.com/lash-larue/29-75444/,benign
askville.amazon.com/long-dead-mouse-odors/AnswerViewer.do?requestId=15820334,benign
ca.linkedin.com/pub/john-molson-undergraduate-case-competition/23/5b0/450,benign
http://www.timali.com/listings?action=listingview&listingID=60501&cmsrealty=user,defacement
facebook.com/christa.currie,benign
travel-2-croatia.com/dubrovnik.html,benign
linkedin.com/directory/people/K73.html,benign
http://www.radioroccella.net/index.php?option=com_content&view=article&id=175:90-allora-041210-9d-puntata&catid=128:news,defacement
http://screencast.com/ScriptResource.axd?d=PjnAawi3lroQVKv1o5_ACoHJrUO-zhHI80KBkPQXHW-nHY5mzLozP64CbfOGJlb5uiv8kKYoVa8n9nb5Gs49KGekgJ9R4r1Pzb2um1e3EZXAXVPOUxTKu4XLaFUcEIxjuKO718dV_O9tlpgdzBr0ZbN-FVcT-kxrapRKG8QjGwGhQ4Re67fTKfE06Z_oxKDXuHKcojUYHfesGs_KV2ErCwppykw1,benign
a.cotonpasha.it,phishing
acronyms.thefreedictionary.com/Confederati%c3%b3n+Espanola+de+Derechas+Aut%c3%b3nomas,benign
morrisemeraldsociety.com/,benign
uk.news.yahoo.com/miller-blamed-family-hack-leaks-123706589.html,benign
denverbroncosalumni.com/,benign
http://www.austvisiontax.com.au/index.php/financial-planning/retirement-planning/84-terms-of-use?tmpl=component&print=1&page=,defacement
pamlicomusic.org/peek.htm,benign
library.nevada.edu/arch/localpla.html,benign
http://bleacherreport.com/articles/2462015-is-rookie-wr-tyler-lockett-the-seahawks-new-golden-tate,benign
fardaus.com,phishing
wiki.answers.com/Q/How_many_cities_are_in_California,benign
imdb.com/title/tt1421051/,benign
http://ap.org/Content/AP-In-The-News/2012/Horst-Faas-AP-combat-photographer-dies-at-79,benign
bruceorg.org/,benign
cduniverse.com/productinfo.asp?pid=7687684,benign
bluedesert.dk/billchamplin.html,benign
http://www.werderfan-fahrten.de/index.php/fanfotos,defacement
http://aljazeera.net/news/humanrights/2014/9/22/%D8%A7%D9%84%D9%81%D8%B5%D9%84-%D8%A7%D9%84%D8%B9%D9%86%D8%B5%D8%B1%D9%8A,benign
wayfair.com/Allen-Company-Realtree-AP-Discovery-Nine-Pockets-Fanny-Pack-19060-XAL1064.html,benign
lasalle-qc.findstoragefast.com/,benign
china-lanyard.com/,benign
patandconnie.com/about.shtml,benign
kansascity.craigslist.org/sub/,benign
manta.com/c/mm3w316/dr-roy-z-braunstein-md,benign
bt.eutorrents.com/index.php?page=torrent-details&id=6859c0a87232013ba6e8d555448ad961d40f481a,benign
ghostbustersnews.com/?p=6158,benign
youtube.com/watch?v=Fm0tKwB9rzI,benign
https://www.hybrid-analysis.com/sample/37d81dab590aef54f6acfc82dc6f3c409c3fcb92a56bd0ad46a54bff0d1bd1fc?environmentId=2,malware
youtube.com/watch?v=AIBwAtHkpEU,benign
miyakosushiirvine.com/,benign
http://www.geothermalanywhere.com/sk.html,defacement
imdb.com/name/nm0739388/bio,benign
oldbaseball.com/checklists/71topps.html,benign
http://allegro.pl/triumph-precious-essence-string-stringi-42-xl-ecru-i4858472610.html,benign
randyspeck.blogspot.com/2009/01/arthur-robinson-frogge-frontiersman.html,benign
cowboysforsocialresponsibility.blogspot.com/2011/11/factualy-flawed-and-incorrect-vic-toews.html,benign
lansingstatejournal.com/article/20100221/GW0201/2210577/MSU-basketball-Now-time-,benign
flndmiphone.com,phishing
http://www.imoconcept.de/index.php?view=properties&id=96:charmante-doppelhaushaefte-in-castrop-rauxel&option=com_jea&Itemid=54,defacement
msn.foxsports.com/collegefootball/player/lavon-brazill/733321,benign
mylife.com/benoit_hamel,benign
filmsdefrance.com/,benign
downtownkansascity.blogspot.com/,benign
slam.canoe.ca/Slam/Hockey/NHL/Draft/2007/06/17/4267883-sun.html,benign
http://www.yuehui001.com/meibaizhishi/250.html,defacement
last.fm/music/Game+Theory,benign
http://www.mariamagdalena-bogatynia.pl/index.php?option=com_rsgallery2&gid=3&Itemid=67,defacement
http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
stuart-thompson.co.uk/family_tree/list.shtml,benign
http://www.erbab.com/index.php?option=com_content&view=article&id=3&Itemid=4&lang=en,defacement
absoluteastronomy.com/topics/El_Camino_Real_%28California%29,benign
oco.stadiumhotelnetwork.com/,benign
fw1.com/,benign
http://apexcontracting.net/why-choose-apex.html,defacement
http://9779.info/%E5%BD%A9%E7%BA%B8%E5%86%9B%E4%BA%BA%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
boxing.about.com/od/records/a/duddy.htm,benign
http://variety.com/2015/tv/news/once-upon-a-time-hook-ursula-poor-unfortunate-soul-colin-odonoghue-1201456161/,benign
linkedin.com/directory/people/perlo.html,benign
http://lasqc.com/index.html,defacement
http://www.chikara.be/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5jaGlrYXJhLmJlL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQyJTNBc3BvcnR3ZWVrZW5kLTIwMTEmY2F0aWQ9MSUzQWxhdGVzdC1uZXdzJkl0ZW1pZD01Ng==,defacement
kansascityrestaurant.net/,benign
http://www.nerooo.com/index.php/dgcm-carpenteria-metallica/inferriate-di-sicurezza.html,defacement
hrdassessment.com,phishing
esp.georgesvanier.com/,benign
tropicalglen.com/,benign
artfacts.net/ranking/rc2.php?ids=57940&lan=6&searchname=di,benign
http://ardeex.com/index.php?option=com_content&view=article&id=62&catid=41&Itemid=62&lang=de,defacement
http://www.hafenrocker.de/news/115-news-09062012-volksdorf-feiert-em-a-luisina-.html,defacement
en.wikipedia.org/wiki/KISQ,benign
ncbi.nlm.nih.gov/pmc/articles/PMC127574/,benign
festivalfantasia.com/pre2011/en/submit/,benign
connect.in.com/barbara-bennett/profile-31089.html,benign
http://rendeck.com/index.php/en/jobs/form/10/2419-Infrastructuur-Specialist,defacement
usatoday.com/news/nation/2004-02-23-north-dakota-cover_x.htm,benign
punch.ocregister.com/2011/08/23/boxing-lucian-bute-defends-against-glen-johnson/16037/,benign
facebook.com/monique.fallet,benign
carrefourjeunesse.ca/French/aboutus/whatsnew.htm,benign
http://manosunidasciudadreal.org/index.php?option=com_content&view=section&layout=blog&id=6&Itemid=65,defacement
torontosun.com/2011/07/17/japan-pulls-off-world-cup-shocker,benign
closinglogos.com/page/Doki+Denki+Studio,benign
waymarking.com/waymarks/WM9456_Montreal_Boer_War_Memorial_Montreal_Quebec,benign
http://www.holidayclub-mtb.com/holiday/index.php?option=com_content&view=article&id=44&Itemid=59,defacement
facebook.com/pages/Delicias-Chihuahua/113440852003156?v=info,benign
http://www.feilonline.com/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5mZWlsb25saW5lLmNvbS9pbmRleC5waHAvb3JkaW5hdGlvbg==,defacement
en.wikipedia.org/wiki/Taylor_series,benign
grad.umn.edu/,benign
answers.yahoo.com/question/index?qid=20100628084010AAa1HMS,benign
barlowgenealogy.com/BOB/JohnJr.html,benign
people.famouswhy.com/saul_williams/,benign
freepages.genealogy.rootsweb.ancestry.com/~obitsindex/obits_nh_coos_01.htm,benign
study-newzealand.info/,benign
youtube.com/watch?v=KgZaGcAY0q8,benign
http://espn.go.com/college-football/story/_/id/12880007/ncaa-prohibits-promotion-satellite-camps-via-social-media,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.id-app7.net/identify-customer=FNMS8Sl674LLjwtXQ13gHYMQsnz8FgTNjLW7WNBqQUeybUMKAbBRveUn5BVgC4PKWtx8GcSegWNIDajcukqmCoArLNaOaMpkt5YF/,phishing
fictiondb.com/author/tonya-hurley~lovesick~266856~b.htm,benign
http://www.food-nrw.de/index.php/component/mailto/index.html?tmpl=component&link=0133243d797a2d6fa1ad078b607defe6fab0bd39,defacement
ticketloot.com/circuit-gilles---villeneuve-tickets,benign
campfireak.org/SACC.HTML,benign
imdb.com/name/nm0662116/,benign
http://www.bhhs.co.za/wp-admin/googledocuments.htm,phishing
answers.com/topic/gulas,benign
u2tributedesire.com/,benign
http://www.manganellipalace.it/en/teatro-greco-romano.html,defacement
concacaf.com/page/CL/NewsDetail/,benign
conncoll.edu/video/ea/tea.html,benign
opto.com/search-clinics-optometrist.html,benign
http://wsdconsultoria.com.br/wp-login.php?action=lostpassword,defacement
http://djsipke.nl/foto-album/4-dorpsfeest-scharsterbrug/detail/277-dsc03092.html?tmpl=component,defacement
http://www.gallacher-sons.co.uk/index.php?view=detail&id=18&option=com_joomgallery&Itemid=57,defacement
eteamz.com/nsseniorbaseballleague/news/,benign
gw4.geneanet.org/phil0001?lang=en;m=P;v=x,benign
http://emgn.com/entertainment/25-things-that-retail-workers-in-the-holiday-period-are-all-very-tired-of-hearing/,benign
names.whitepages.com/california/richard/doyle,benign
eventective.com/USA/Missouri/Kansas+City/88026/The-Kansas-City-Athenaeum.html,benign
youtube.com/watch?v=WQvvQn8IOlA,benign
http://www.merlegkepeskonyvelotanfolyam.hu/szakmai-hirek/214-a-kis-es-koezepes-vallalkozasok-varjak-az-unios-forrasokatsokbol.html,defacement
http://viva-sport.com/index.php?option=com_virtuemart&page=shop.browse&category_id=17&Itemid=54,defacement
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
biomedexperts.com/Profile.bme/1070123/Recep_Ozturk,benign
http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://premtrading.com/index.html?page_id=205,defacement
genealogy.leblancnet.us/2895.htm,benign
huffingtonpost.ca/2011/08/30/dimitri-soudas-harper-communications_n_942704.html,benign
ca.linkedin.com/pub/genevieve-simard/3/995/761,benign
tvduck.com/Auntie-Mame.htm,benign
facebook.com/pietroantonio.rizzuto,benign
http://www.termo-instalatii.ro/hidrofoare.html,defacement
pbs.org/wgbh/fromthetop/performer-bios/season-2/210/nikki-yanofsky.php,benign
articlesbase.com/basketball-articles/watch-baylor-basketball-online-live-bears-games-internet-broadcast-3847202.html,benign
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0003615,benign
grantland.com/blog/the-triangle/post/_/id/4602/grantland-network-jonah-keri-3,benign
thebackroadsband.com/,benign
ca.linkedin.com/pub/pierre-desjardins/7/955/a72,benign
linkedin.com/company/rbc-capital-markets,benign
http://galiciainterior.com/component/misterestate/index.html?act=object&task=showEO&id=181&lang=,defacement
fotopedia.com/albums/ESh4WOcjIFc,benign
desitara.com/videos/view/20441/Mission_Impossible_III_movie_part_%5B9/15%5D,benign
anglicancatholic.ca/,benign
youtube.com/watch?v=9jjXUG5wAM0,benign
lucore.com/team/,benign
wiki.answers.com/Q/When_did_John_Hamilton_Gray_of_P.e.i._die,benign
itsastampthing-vicki.blogspot.com/,benign
usgwarchives.org/tn/humphreys/cemetery.html,benign
wesleyvaclav.blogspot.com/2010/05/be-glad-iowa-state-gave-lynn-nance.html,benign
humphreybaker.com/descendants/descendants/william_baker.html,benign
jeancoutu.com/medication.aspx?langtype=1033,benign
nyu.edu/projects/sciabarra/essays/jazz.htm,benign
http://www.multimediaweb.eu/it.html,defacement
activerain.com/blogsview/390545/Suspend-Due-On-Sale,benign
aceshowbiz.com/news/view/00035043.html,benign
http://www.chikara.be/index.html,defacement
http://9779.info/kt%E7%8C%AB%E7%9A%AE%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://www.aafi.com.br/index.php?option=com_phocagallery&view=detail&catid=4:aabb-2012&id=8:arbitros&tmpl=component&Itemid=56,defacement
smosh.com/smosh-pit/articles/turtle-turned-plane-around,benign
bitchinfilmreviews.com/the-248-oscar-eligible-films-of-2010/,benign
miamidade.gov/publicart/photo-metrorail-grove-eldred.asp,benign
yelp.com/biz/southeast-high-school-kansas-city,benign
http://superuser.com/questions/603399/how-do-i-prevent-path-from-resetting-itself-each-time,benign
